instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_C,season_label,weather_label,usage_category
4083,2011-06-24,3,0,6,0,0,5,1,1,0.68,0.6364,0.79,0.194,10,53,63,27.880000000000003,Fall,Cerah,Rendah
4084,2011-06-24,3,0,6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,8,20,28,27.060000000000002,Fall,Cerah,Rendah
4085,2011-06-24,3,0,6,2,0,5,1,1,0.66,0.6061,0.83,0.3284,4,10,14,27.060000000000002,Fall,Cerah,Rendah
4086,2011-06-24,3,0,6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,1,4,5,27.060000000000002,Fall,Cerah,Rendah
4087,2011-06-24,3,0,6,4,0,5,1,1,0.66,0.6061,0.83,0.0896,1,8,9,27.060000000000002,Fall,Cerah,Rendah
4088,2011-06-24,3,0,6,5,0,5,1,1,0.64,0.5758,0.89,0.0896,2,18,20,26.240000000000002,Fall,Cerah,Rendah
4089,2011-06-24,3,0,6,6,0,5,1,1,0.66,0.6061,0.83,0.1343,4,87,91,27.060000000000002,Fall,Cerah,Sedang
4090,2011-06-24,3,0,6,7,0,5,1,2,0.66,0.6061,0.83,0.2239,21,247,268,27.060000000000002,Fall,Berawan,Tinggi
4091,2011-06-24,3,0,6,8,0,5,1,1,0.7,0.6667,0.74,0.2239,27,439,466,28.7,Fall,Cerah,Tinggi
4092,2011-06-24,3,0,6,9,0,5,1,1,0.74,0.6818,0.62,0.1343,28,203,231,30.34,Fall,Cerah,Tinggi
4093,2011-06-24,3,0,6,10,0,5,1,1,0.8,0.7273,0.43,0.2836,43,102,145,32.800000000000004,Fall,Cerah,Sedang
4094,2011-06-24,3,0,6,11,0,5,1,1,0.8,0.7121,0.38,0.3284,56,147,203,32.800000000000004,Fall,Cerah,Sedang
4095,2011-06-24,3,0,6,12,0,5,1,1,0.8,0.7121,0.41,0.2836,51,150,201,32.800000000000004,Fall,Cerah,Sedang
4096,2011-06-24,3,0,6,13,0,5,1,1,0.8,0.7121,0.36,0.2239,43,178,221,32.800000000000004,Fall,Cerah,Sedang
4097,2011-06-24,3,0,6,14,0,5,1,1,0.78,0.697,0.43,0.2836,67,162,229,31.98,Fall,Cerah,Tinggi
4098,2011-06-24,3,0,6,15,0,5,1,1,0.82,0.7273,0.34,0.3881,69,147,216,33.62,Fall,Cerah,Sedang
4099,2011-06-24,3,0,6,16,0,5,1,1,0.8,0.697,0.33,0.4179,80,247,327,32.800000000000004,Fall,Cerah,Tinggi
4100,2011-06-24,3,0,6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,85,472,557,31.16,Fall,Cerah,Tinggi
4101,2011-06-24,3,0,6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,87,365,452,31.16,Fall,Cerah,Tinggi
4102,2011-06-24,3,0,6,19,0,5,1,1,0.74,0.6515,0.4,0.2239,92,293,385,30.34,Fall,Cerah,Tinggi
4103,2011-06-24,3,0,6,20,0,5,1,1,0.72,0.6515,0.45,0.1642,66,222,288,29.52,Fall,Cerah,Tinggi
4104,2011-06-24,3,0,6,21,0,5,1,1,0.7,0.6515,0.48,0.1343,50,183,233,28.7,Fall,Cerah,Tinggi
4105,2011-06-24,3,0,6,22,0,5,1,1,0.7,0.6515,0.48,0.0,41,126,167,28.7,Fall,Cerah,Sedang
4106,2011-06-24,3,0,6,23,0,5,1,1,0.68,0.6364,0.51,0.1343,33,139,172,27.880000000000003,Fall,Cerah,Sedang
4107,2011-06-25,3,0,6,0,0,6,0,1,0.68,0.6364,0.47,0.1642,19,97,116,27.880000000000003,Fall,Cerah,Sedang
4108,2011-06-25,3,0,6,1,0,6,0,1,0.66,0.6212,0.5,0.1642,20,75,95,27.060000000000002,Fall,Cerah,Sedang
4109,2011-06-25,3,0,6,2,0,6,0,2,0.66,0.6212,0.5,0.194,8,51,59,27.060000000000002,Fall,Berawan,Rendah
4110,2011-06-25,3,0,6,3,0,6,0,1,0.64,0.6212,0.57,0.194,18,21,39,26.240000000000002,Fall,Cerah,Rendah
4111,2011-06-25,3,0,6,4,0,6,0,1,0.64,0.6212,0.57,0.194,7,4,11,26.240000000000002,Fall,Cerah,Rendah
4112,2011-06-25,3,0,6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,6,8,14,25.419999999999998,Fall,Cerah,Rendah
4113,2011-06-25,3,0,6,6,0,6,0,1,0.64,0.6212,0.57,0.2239,12,17,29,26.240000000000002,Fall,Cerah,Rendah
4114,2011-06-25,3,0,6,7,0,6,0,1,0.64,0.6212,0.57,0.2836,7,35,42,26.240000000000002,Fall,Cerah,Rendah
4115,2011-06-25,3,0,6,8,0,6,0,1,0.7,0.6515,0.48,0.2537,27,85,112,28.7,Fall,Cerah,Sedang
4116,2011-06-25,3,0,6,9,0,6,0,1,0.72,0.6515,0.45,0.2537,47,139,186,29.52,Fall,Cerah,Sedang
4117,2011-06-25,3,0,6,10,0,6,0,1,0.72,0.6515,0.45,0.194,99,203,302,29.52,Fall,Cerah,Tinggi
4118,2011-06-25,3,0,6,11,0,6,0,1,0.74,0.6667,0.42,0.0,122,209,331,30.34,Fall,Cerah,Tinggi
4119,2011-06-25,3,0,6,12,0,6,0,1,0.74,0.6515,0.4,0.2836,140,252,392,30.34,Fall,Cerah,Tinggi
4120,2011-06-25,3,0,6,13,0,6,0,1,0.74,0.6515,0.4,0.2836,140,231,371,30.34,Fall,Cerah,Tinggi
4121,2011-06-25,3,0,6,14,0,6,0,1,0.74,0.6667,0.45,0.2985,151,232,383,30.34,Fall,Cerah,Tinggi
4122,2011-06-25,3,0,6,15,0,6,0,1,0.74,0.6667,0.45,0.0,157,235,392,30.34,Fall,Cerah,Tinggi
4123,2011-06-25,3,0,6,16,0,6,0,1,0.76,0.6818,0.43,0.2985,175,235,410,31.16,Fall,Cerah,Tinggi
4124,2011-06-25,3,0,6,17,0,6,0,1,0.74,0.6667,0.42,0.2239,152,247,399,30.34,Fall,Cerah,Tinggi
4125,2011-06-25,3,0,6,18,0,6,0,1,0.72,0.6515,0.45,0.2537,108,199,307,29.52,Fall,Cerah,Tinggi
4126,2011-06-25,3,0,6,19,0,6,0,1,0.72,0.6667,0.48,0.2836,121,254,375,29.52,Fall,Cerah,Tinggi
4127,2011-06-25,3,0,6,20,0,6,0,1,0.7,0.6515,0.48,0.194,74,195,269,28.7,Fall,Cerah,Tinggi
4128,2011-06-25,3,0,6,21,0,6,0,1,0.68,0.6364,0.51,0.1642,62,140,202,27.880000000000003,Fall,Cerah,Sedang
4129,2011-06-25,3,0,6,22,0,6,0,1,0.68,0.6364,0.47,0.194,61,126,187,27.880000000000003,Fall,Cerah,Sedang
4130,2011-06-25,3,0,6,23,0,6,0,2,0.66,0.6212,0.5,0.2985,49,130,179,27.060000000000002,Fall,Berawan,Sedang
4131,2011-06-26,3,0,6,0,0,0,0,1,0.64,0.6212,0.53,0.0,30,85,115,26.240000000000002,Fall,Cerah,Sedang
4132,2011-06-26,3,0,6,1,0,0,0,1,0.64,0.6212,0.53,0.1045,17,73,90,26.240000000000002,Fall,Cerah,Sedang
4133,2011-06-26,3,0,6,2,0,0,0,1,0.62,0.6212,0.57,0.1045,17,70,87,25.419999999999998,Fall,Cerah,Sedang
4134,2011-06-26,3,0,6,3,0,0,0,1,0.6,0.6061,0.64,0.1045,12,22,34,24.599999999999998,Fall,Cerah,Rendah
4135,2011-06-26,3,0,6,4,0,0,0,1,0.6,0.6061,0.64,0.0896,3,8,11,24.599999999999998,Fall,Cerah,Rendah
4136,2011-06-26,3,0,6,5,0,0,0,1,0.6,0.6061,0.64,0.0,3,9,12,24.599999999999998,Fall,Cerah,Rendah
4137,2011-06-26,3,0,6,6,0,0,0,1,0.6,0.6061,0.64,0.0,7,13,20,24.599999999999998,Fall,Cerah,Rendah
4138,2011-06-26,3,0,6,7,0,0,0,1,0.62,0.6061,0.61,0.0,24,27,51,25.419999999999998,Fall,Cerah,Rendah
4139,2011-06-26,3,0,6,8,0,0,0,1,0.64,0.6212,0.61,0.194,29,78,107,26.240000000000002,Fall,Cerah,Sedang
4140,2011-06-26,3,0,6,9,0,0,0,1,0.66,0.6212,0.54,0.0896,75,131,206,27.060000000000002,Fall,Cerah,Sedang
4141,2011-06-26,3,0,6,10,0,0,0,1,0.72,0.6667,0.48,0.1045,136,196,332,29.52,Fall,Cerah,Tinggi
4142,2011-06-26,3,0,6,11,0,0,0,1,0.72,0.6515,0.45,0.1343,127,219,346,29.52,Fall,Cerah,Tinggi
4143,2011-06-26,3,0,6,12,0,0,0,1,0.74,0.6515,0.4,0.1642,175,268,443,30.34,Fall,Cerah,Tinggi
4144,2011-06-26,3,0,6,13,0,0,0,1,0.74,0.6515,0.4,0.0,197,245,442,30.34,Fall,Cerah,Tinggi
4145,2011-06-26,3,0,6,14,0,0,0,1,0.74,0.6515,0.4,0.1343,197,246,443,30.34,Fall,Cerah,Tinggi
4146,2011-06-26,3,0,6,15,0,0,0,1,0.74,0.6515,0.4,0.0,174,229,403,30.34,Fall,Cerah,Tinggi
4147,2011-06-26,3,0,6,16,0,0,0,1,0.74,0.6667,0.42,0.194,177,278,455,30.34,Fall,Cerah,Tinggi
4148,2011-06-26,3,0,6,17,0,0,0,2,0.72,0.6515,0.42,0.1642,178,243,421,29.52,Fall,Berawan,Tinggi
4149,2011-06-26,3,0,6,18,0,0,0,2,0.72,0.6515,0.45,0.2537,117,265,382,29.52,Fall,Berawan,Tinggi
4150,2011-06-26,3,0,6,19,0,0,0,2,0.72,0.6667,0.48,0.1343,89,228,317,29.52,Fall,Berawan,Tinggi
4151,2011-06-26,3,0,6,20,0,0,0,2,0.7,0.6515,0.48,0.1045,55,158,213,28.7,Fall,Berawan,Sedang
4152,2011-06-26,3,0,6,21,0,0,0,2,0.7,0.6515,0.54,0.1045,48,135,183,28.7,Fall,Berawan,Sedang
4153,2011-06-26,3,0,6,22,0,0,0,1,0.7,0.6515,0.51,0.0,19,95,114,28.7,Fall,Cerah,Sedang
4154,2011-06-26,3,0,6,23,0,0,0,1,0.7,0.6515,0.54,0.0896,14,64,78,28.7,Fall,Cerah,Sedang
4155,2011-06-27,3,0,6,0,0,1,1,3,0.64,0.6061,0.73,0.2836,7,25,32,26.240000000000002,Fall,Hujan ringan,Rendah
4156,2011-06-27,3,0,6,1,0,1,1,2,0.62,0.5909,0.78,0.1343,4,11,15,25.419999999999998,Fall,Berawan,Rendah
4157,2011-06-27,3,0,6,2,0,1,1,3,0.62,0.5909,0.78,0.1343,3,3,6,25.419999999999998,Fall,Hujan ringan,Rendah
4158,2011-06-27,3,0,6,3,0,1,1,3,0.62,0.5909,0.78,0.1343,0,2,2,25.419999999999998,Fall,Hujan ringan,Rendah
4159,2011-06-27,3,0,6,4,0,1,1,2,0.6,0.5606,0.83,0.1642,1,8,9,24.599999999999998,Fall,Berawan,Rendah
4160,2011-06-27,3,0,6,5,0,1,1,2,0.62,0.5758,0.83,0.1642,1,21,22,25.419999999999998,Fall,Berawan,Rendah
4161,2011-06-27,3,0,6,6,0,1,1,2,0.62,0.5909,0.78,0.1642,4,90,94,25.419999999999998,Fall,Berawan,Sedang
4162,2011-06-27,3,0,6,7,0,1,1,2,0.64,0.6061,0.73,0.2239,14,247,261,26.240000000000002,Fall,Berawan,Tinggi
4163,2011-06-27,3,0,6,8,0,1,1,1,0.66,0.6212,0.74,0.194,29,418,447,27.060000000000002,Fall,Cerah,Tinggi
4164,2011-06-27,3,0,6,9,0,1,1,2,0.72,0.6667,0.54,0.0,37,150,187,29.52,Fall,Berawan,Sedang
4165,2011-06-27,3,0,6,10,0,1,1,2,0.72,0.6667,0.54,0.1343,55,95,150,29.52,Fall,Berawan,Sedang
4166,2011-06-27,3,0,6,11,0,1,1,2,0.7,0.6515,0.58,0.0,55,95,150,28.7,Fall,Berawan,Sedang
4167,2011-06-27,3,0,6,12,0,1,1,2,0.72,0.6667,0.54,0.0,40,130,170,29.52,Fall,Berawan,Sedang
4168,2011-06-27,3,0,6,13,0,1,1,2,0.72,0.6667,0.58,0.2239,37,127,164,29.52,Fall,Berawan,Sedang
4169,2011-06-27,3,0,6,14,0,1,1,2,0.72,0.6667,0.58,0.0896,58,100,158,29.52,Fall,Berawan,Sedang
4170,2011-06-27,3,0,6,15,0,1,1,2,0.74,0.6818,0.55,0.0,76,126,202,30.34,Fall,Berawan,Sedang
4171,2011-06-27,3,0,6,16,0,1,1,1,0.74,0.6818,0.55,0.1045,53,222,275,30.34,Fall,Cerah,Tinggi
4172,2011-06-27,3,0,6,17,0,1,1,1,0.74,0.6818,0.55,0.1343,90,514,604,30.34,Fall,Cerah,Tinggi
4173,2011-06-27,3,0,6,18,0,1,1,1,0.74,0.6667,0.51,0.0,79,512,591,30.34,Fall,Cerah,Tinggi
4174,2011-06-27,3,0,6,19,0,1,1,1,0.72,0.6818,0.62,0.194,56,340,396,29.52,Fall,Cerah,Tinggi
4175,2011-06-27,3,0,6,20,0,1,1,1,0.7,0.6515,0.65,0.1045,54,251,305,28.7,Fall,Cerah,Tinggi
4176,2011-06-27,3,0,6,21,0,1,1,1,0.7,0.6515,0.65,0.0,52,190,242,28.7,Fall,Cerah,Tinggi
4177,2011-06-27,3,0,6,22,0,1,1,1,0.68,0.6364,0.69,0.0,33,112,145,27.880000000000003,Fall,Cerah,Sedang
4178,2011-06-27,3,0,6,23,0,1,1,1,0.68,0.6364,0.69,0.0,16,65,81,27.880000000000003,Fall,Cerah,Sedang
4179,2011-06-28,3,0,6,0,0,2,1,2,0.66,0.6061,0.78,0.1343,5,25,30,27.060000000000002,Fall,Berawan,Rendah
4180,2011-06-28,3,0,6,1,0,2,1,1,0.66,0.6212,0.74,0.0,5,8,13,27.060000000000002,Fall,Cerah,Rendah
4181,2011-06-28,3,0,6,2,0,2,1,2,0.66,0.6212,0.74,0.0,2,9,11,27.060000000000002,Fall,Berawan,Rendah
4182,2011-06-28,3,0,6,3,0,2,1,2,0.66,0.6212,0.74,0.0,0,2,2,27.060000000000002,Fall,Berawan,Rendah
4183,2011-06-28,3,0,6,4,0,2,1,1,0.66,0.6212,0.74,0.0,1,7,8,27.060000000000002,Fall,Cerah,Rendah
4184,2011-06-28,3,0,6,5,0,2,1,1,0.66,0.6061,0.78,0.0,1,20,21,27.060000000000002,Fall,Cerah,Rendah
4185,2011-06-28,3,0,6,6,0,2,1,1,0.66,0.6061,0.83,0.1642,7,117,124,27.060000000000002,Fall,Cerah,Sedang
4186,2011-06-28,3,0,6,7,0,2,1,1,0.68,0.6364,0.83,0.194,27,320,347,27.880000000000003,Fall,Cerah,Tinggi
4187,2011-06-28,3,0,6,8,0,2,1,1,0.7,0.6667,0.79,0.1642,39,417,456,28.7,Fall,Cerah,Tinggi
4188,2011-06-28,3,0,6,9,0,2,1,1,0.74,0.697,0.7,0.0,38,208,246,30.34,Fall,Cerah,Tinggi
4189,2011-06-28,3,0,6,10,0,2,1,1,0.8,0.7424,0.49,0.1642,45,112,157,32.800000000000004,Fall,Cerah,Sedang
4190,2011-06-28,3,0,6,11,0,2,1,1,0.82,0.7576,0.46,0.0,49,118,167,33.62,Fall,Cerah,Sedang
4191,2011-06-28,3,0,6,12,0,2,1,1,0.84,0.7727,0.47,0.2239,41,161,202,34.44,Fall,Cerah,Sedang
4192,2011-06-28,3,0,6,13,0,2,1,1,0.84,0.7576,0.44,0.0,33,156,189,34.44,Fall,Cerah,Sedang
4193,2011-06-28,3,0,6,14,0,2,1,1,0.86,0.7879,0.44,0.2239,43,117,160,35.26,Fall,Cerah,Sedang
4194,2011-06-28,3,0,6,15,0,2,1,1,0.86,0.7879,0.41,0.0,39,127,166,35.26,Fall,Cerah,Sedang
4195,2011-06-28,3,0,6,16,0,2,1,1,0.86,0.803,0.47,0.2836,41,220,261,35.26,Fall,Cerah,Tinggi
4196,2011-06-28,3,0,6,17,0,2,1,3,0.82,0.7879,0.56,0.2836,70,509,579,33.62,Fall,Hujan ringan,Tinggi
4197,2011-06-28,3,0,6,18,0,2,1,3,0.8,0.7576,0.55,0.2985,68,436,504,32.800000000000004,Fall,Hujan ringan,Tinggi
4198,2011-06-28,3,0,6,19,0,2,1,2,0.74,0.6818,0.58,0.4627,44,255,299,30.34,Fall,Berawan,Tinggi
4199,2011-06-28,3,0,6,20,0,2,1,1,0.74,0.6818,0.62,0.0,50,246,296,30.34,Fall,Cerah,Tinggi
4200,2011-06-28,3,0,6,21,0,2,1,1,0.74,0.697,0.66,0.2836,31,164,195,30.34,Fall,Cerah,Sedang
4201,2011-06-28,3,0,6,22,0,2,1,1,0.7,0.6515,0.7,0.2985,30,104,134,28.7,Fall,Cerah,Sedang
4202,2011-06-28,3,0,6,23,0,2,1,1,0.7,0.6515,0.7,0.2836,23,58,81,28.7,Fall,Cerah,Sedang
4203,2011-06-29,3,0,6,0,0,3,1,2,0.68,0.6364,0.79,0.2836,11,25,36,27.880000000000003,Fall,Berawan,Rendah
4204,2011-06-29,3,0,6,1,0,3,1,1,0.68,0.6364,0.79,0.2985,10,18,28,27.880000000000003,Fall,Cerah,Rendah
4205,2011-06-29,3,0,6,2,0,3,1,1,0.66,0.6061,0.83,0.2239,7,9,16,27.060000000000002,Fall,Cerah,Rendah
4206,2011-06-29,3,0,6,3,0,3,1,2,0.66,0.6061,0.83,0.1045,2,3,5,27.060000000000002,Fall,Berawan,Rendah
4207,2011-06-29,3,0,6,4,0,3,1,1,0.66,0.6061,0.83,0.1045,0,5,5,27.060000000000002,Fall,Cerah,Rendah
4208,2011-06-29,3,0,6,5,0,3,1,1,0.64,0.5758,0.83,0.194,3,19,22,26.240000000000002,Fall,Cerah,Rendah
4209,2011-06-29,3,0,6,6,0,3,1,1,0.66,0.6212,0.69,0.2985,12,104,116,27.060000000000002,Fall,Cerah,Sedang
4210,2011-06-29,3,0,6,7,0,3,1,1,0.7,0.6515,0.54,0.2239,18,318,336,28.7,Fall,Cerah,Tinggi
4211,2011-06-29,3,0,6,8,0,3,1,1,0.7,0.6515,0.48,0.2836,41,499,540,28.7,Fall,Cerah,Tinggi
4212,2011-06-29,3,0,6,9,0,3,1,1,0.72,0.6515,0.45,0.3881,32,189,221,29.52,Fall,Cerah,Sedang
4213,2011-06-29,3,0,6,10,0,3,1,1,0.74,0.6667,0.42,0.2836,31,95,126,30.34,Fall,Cerah,Sedang
4214,2011-06-29,3,0,6,11,0,3,1,1,0.76,0.6667,0.35,0.2239,53,117,170,31.16,Fall,Cerah,Sedang
4215,2011-06-29,3,0,6,12,0,3,1,1,0.76,0.6667,0.35,0.2537,55,188,243,31.16,Fall,Cerah,Tinggi
4216,2011-06-29,3,0,6,13,0,3,1,1,0.8,0.697,0.31,0.3284,45,186,231,32.800000000000004,Fall,Cerah,Tinggi
4217,2011-06-29,3,0,6,14,0,3,1,1,0.8,0.697,0.31,0.194,50,138,188,32.800000000000004,Fall,Cerah,Sedang
4218,2011-06-29,3,0,6,15,0,3,1,1,0.82,0.7121,0.3,0.1642,43,146,189,33.62,Fall,Cerah,Sedang
4219,2011-06-29,3,0,6,16,0,3,1,1,0.82,0.7121,0.3,0.4179,60,268,328,33.62,Fall,Cerah,Tinggi
4220,2011-06-29,3,0,6,17,0,3,1,1,0.82,0.7121,0.26,0.4179,78,492,570,33.62,Fall,Cerah,Tinggi
4221,2011-06-29,3,0,6,18,0,3,1,1,0.8,0.697,0.29,0.2985,78,510,588,32.800000000000004,Fall,Cerah,Tinggi
4222,2011-06-29,3,0,6,19,0,3,1,1,0.76,0.6667,0.35,0.3881,60,341,401,31.16,Fall,Cerah,Tinggi
4223,2011-06-29,3,0,6,20,0,3,1,1,0.74,0.6515,0.37,0.2985,69,264,333,30.34,Fall,Cerah,Tinggi
4224,2011-06-29,3,0,6,21,0,3,1,1,0.72,0.6515,0.39,0.2239,26,195,221,29.52,Fall,Cerah,Sedang
4225,2011-06-29,3,0,6,22,0,3,1,1,0.7,0.6364,0.42,0.194,32,151,183,28.7,Fall,Cerah,Sedang
4226,2011-06-29,3,0,6,23,0,3,1,1,0.68,0.6364,0.47,0.194,32,97,129,27.880000000000003,Fall,Cerah,Sedang
4227,2011-06-30,3,0,6,0,0,4,1,1,0.66,0.6212,0.5,0.1642,15,39,54,27.060000000000002,Fall,Cerah,Rendah
4228,2011-06-30,3,0,6,1,0,4,1,1,0.64,0.6212,0.53,0.1343,13,19,32,26.240000000000002,Fall,Cerah,Rendah
4229,2011-06-30,3,0,6,2,0,4,1,1,0.62,0.6212,0.57,0.1343,2,6,8,25.419999999999998,Fall,Cerah,Rendah
4230,2011-06-30,3,0,6,3,0,4,1,1,0.6,0.6061,0.6,0.1642,2,7,9,24.599999999999998,Fall,Cerah,Rendah
4231,2011-06-30,3,0,6,4,0,4,1,1,0.58,0.5455,0.64,0.1343,2,4,6,23.779999999999998,Fall,Cerah,Rendah
4232,2011-06-30,3,0,6,5,0,4,1,1,0.58,0.5455,0.64,0.2537,1,24,25,23.779999999999998,Fall,Cerah,Rendah
4233,2011-06-30,3,0,6,6,0,4,1,1,0.6,0.6061,0.64,0.2537,4,119,123,24.599999999999998,Fall,Cerah,Sedang
4234,2011-06-30,3,0,6,7,0,4,1,1,0.62,0.6061,0.61,0.2239,29,291,320,25.419999999999998,Fall,Cerah,Tinggi
4235,2011-06-30,3,0,6,8,0,4,1,1,0.68,0.6364,0.47,0.2239,44,511,555,27.880000000000003,Fall,Cerah,Tinggi
4236,2011-06-30,3,0,6,9,0,4,1,1,0.7,0.6364,0.42,0.2239,33,227,260,28.7,Fall,Cerah,Tinggi
4237,2011-06-30,3,0,6,10,0,4,1,1,0.72,0.6515,0.42,0.194,35,97,132,29.52,Fall,Cerah,Sedang
4238,2011-06-30,3,0,6,11,0,4,1,1,0.74,0.6515,0.37,0.1343,47,122,169,30.34,Fall,Cerah,Sedang
4239,2011-06-30,3,0,6,12,0,4,1,1,0.76,0.6667,0.35,0.1642,50,183,233,31.16,Fall,Cerah,Tinggi
4240,2011-06-30,3,0,6,13,0,4,1,1,0.76,0.6667,0.33,0.194,70,162,232,31.16,Fall,Cerah,Tinggi
4241,2011-06-30,3,0,6,14,0,4,1,1,0.78,0.6818,0.31,0.194,46,117,163,31.98,Fall,Cerah,Sedang
4242,2011-06-30,3,0,6,15,0,4,1,1,0.78,0.6667,0.25,0.2537,64,176,240,31.98,Fall,Cerah,Tinggi
4243,2011-06-30,3,0,6,16,0,4,1,1,0.8,0.697,0.26,0.1343,63,260,323,32.800000000000004,Fall,Cerah,Tinggi
4244,2011-06-30,3,0,6,17,0,4,1,1,0.78,0.6818,0.27,0.3582,98,496,594,31.98,Fall,Cerah,Tinggi
4245,2011-06-30,3,0,6,18,0,4,1,1,0.76,0.6667,0.29,0.2537,114,472,586,31.16,Fall,Cerah,Tinggi
4246,2011-06-30,3,0,6,19,0,4,1,1,0.74,0.6515,0.33,0.194,89,366,455,30.34,Fall,Cerah,Tinggi
4247,2011-06-30,3,0,6,20,0,4,1,1,0.74,0.6515,0.33,0.194,55,285,340,30.34,Fall,Cerah,Tinggi
4248,2011-06-30,3,0,6,21,0,4,1,1,0.72,0.6515,0.37,0.1045,81,242,323,29.52,Fall,Cerah,Tinggi
4249,2011-06-30,3,0,6,22,0,4,1,1,0.7,0.6364,0.42,0.1642,43,164,207,28.7,Fall,Cerah,Sedang
4250,2011-06-30,3,0,6,23,0,4,1,1,0.66,0.6212,0.5,0.0,27,99,126,27.060000000000002,Fall,Cerah,Sedang
4251,2011-07-01,3,0,7,0,0,5,1,1,0.66,0.6212,0.5,0.0,20,48,68,27.060000000000002,Fall,Cerah,Rendah
4252,2011-07-01,3,0,7,1,0,5,1,1,0.66,0.6212,0.5,0.0,15,16,31,27.060000000000002,Fall,Cerah,Rendah
4253,2011-07-01,3,0,7,2,0,5,1,1,0.62,0.6061,0.69,0.0,6,7,13,25.419999999999998,Fall,Cerah,Rendah
4254,2011-07-01,3,0,7,3,0,5,1,1,0.64,0.6212,0.53,0.0,5,6,11,26.240000000000002,Fall,Cerah,Rendah
4255,2011-07-01,3,0,7,4,0,5,1,1,0.62,0.6212,0.57,0.0,1,5,6,25.419999999999998,Fall,Cerah,Rendah
4256,2011-07-01,3,0,7,5,0,5,1,1,0.6,0.6061,0.64,0.1343,3,27,30,24.599999999999998,Fall,Cerah,Rendah
4257,2011-07-01,3,0,7,6,0,5,1,1,0.62,0.6061,0.61,0.1343,11,97,108,25.419999999999998,Fall,Cerah,Sedang
4258,2011-07-01,3,0,7,7,0,5,1,1,0.66,0.6212,0.54,0.1045,25,218,243,27.060000000000002,Fall,Cerah,Tinggi
4259,2011-07-01,3,0,7,8,0,5,1,1,0.7,0.6364,0.42,0.1642,39,453,492,28.7,Fall,Cerah,Tinggi
4260,2011-07-01,3,0,7,9,0,5,1,1,0.74,0.6515,0.35,0.1642,58,202,260,30.34,Fall,Cerah,Tinggi
4261,2011-07-01,3,0,7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,61,109,170,31.16,Fall,Cerah,Sedang
4262,2011-07-01,3,0,7,11,0,5,1,1,0.8,0.697,0.26,0.0,68,146,214,32.800000000000004,Fall,Cerah,Sedang
4263,2011-07-01,3,0,7,12,0,5,1,1,0.8,0.697,0.26,0.0,83,180,263,32.800000000000004,Fall,Cerah,Tinggi
4264,2011-07-01,3,0,7,13,0,5,1,1,0.8,0.6818,0.24,0.0,83,209,292,32.800000000000004,Fall,Cerah,Tinggi
4265,2011-07-01,3,0,7,14,0,5,1,1,0.82,0.697,0.23,0.194,78,225,303,33.62,Fall,Cerah,Tinggi
4266,2011-07-01,3,0,7,15,0,5,1,1,0.82,0.697,0.21,0.2537,82,299,381,33.62,Fall,Cerah,Tinggi
4267,2011-07-01,3,0,7,16,0,5,1,1,0.82,0.697,0.17,0.0,85,342,427,33.62,Fall,Cerah,Tinggi
4268,2011-07-01,3,0,7,17,0,5,1,1,0.82,0.697,0.21,0.194,99,362,461,33.62,Fall,Cerah,Tinggi
4269,2011-07-01,3,0,7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,98,324,422,32.800000000000004,Fall,Cerah,Tinggi
4270,2011-07-01,3,0,7,19,0,5,1,1,0.78,0.6667,0.25,0.194,80,238,318,31.98,Fall,Cerah,Tinggi
4271,2011-07-01,3,0,7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,84,185,269,29.52,Fall,Cerah,Tinggi
4272,2011-07-01,3,0,7,21,0,5,1,1,0.7,0.6364,0.45,0.194,69,149,218,28.7,Fall,Cerah,Sedang
4273,2011-07-01,3,0,7,22,0,5,1,1,0.7,0.6364,0.42,0.0,49,173,222,28.7,Fall,Cerah,Sedang
4274,2011-07-01,3,0,7,23,0,5,1,1,0.68,0.6364,0.47,0.0896,44,96,140,27.880000000000003,Fall,Cerah,Sedang
4275,2011-07-02,3,0,7,0,0,6,0,1,0.68,0.6364,0.47,0.0896,31,84,115,27.880000000000003,Fall,Cerah,Sedang
4276,2011-07-02,3,0,7,1,0,6,0,1,0.66,0.6212,0.54,0.0,20,58,78,27.060000000000002,Fall,Cerah,Sedang
4277,2011-07-02,3,0,7,2,0,6,0,1,0.64,0.6212,0.53,0.0,9,43,52,26.240000000000002,Fall,Cerah,Rendah
4278,2011-07-02,3,0,7,3,0,6,0,1,0.64,0.6212,0.53,0.0,5,21,26,26.240000000000002,Fall,Cerah,Rendah
4279,2011-07-02,3,0,7,4,0,6,0,1,0.62,0.6061,0.61,0.0,3,8,11,25.419999999999998,Fall,Cerah,Rendah
4280,2011-07-02,3,0,7,5,0,6,0,1,0.58,0.5455,0.73,0.1045,1,13,14,23.779999999999998,Fall,Cerah,Rendah
